   M   |   S   |   Method   |      α   
---------------------------------------
   4   |   3    |     FC     |  = 1/3     | runtime:  0.01
   48   |   47    |     FC         INT         MID     |  = 16/47     | runtime:  0.02

   49   |   47    |    EBM     |  = 1/3     | runtime:  0.02

   50   |   47    |    EBM         HBM     |  = 16/47     | runtime:  0.07

   51   |   47    |    EBM     |  = 1/3     | runtime:  0.02

   52   |   47    |    INT         EBM         MID         GAP     |  = 16/47     | runtime:  0.08

   53   |   47    |    INT         EBM         MID     |  = 65/188     | runtime:  0.05

   54   |   47    |    GAP     |  ≤ 113/329     | runtime:  0.04

   55   |   47    |    INT        HALF        EBM     |  = 1/3     | runtime:  0.02

   56   |   47    |    INT        HALF        EBM     |  = 1/3     | runtime:  0.02

   57   |   47    |    INT        HALF        EBM         MID         GAP     |  = 67/188     | runtime:  0.05

   58   |   47    |    INT         HBM         MID         GAP     |  = 50/141     | runtime:  0.22

   59   |   47    |    INT         HBM         MID         GAP     |  = 83/235     | runtime:  0.07

   60   |   47    |    MID         GAP     |  = 33/94     | runtime:  0.37

   61   |   47    |    GAP     |  = 114/329     | runtime:  0.16

   62   |   47    |     FC         INT         EBM         MID         GAP     |  = 16/47     | runtime:  0.28

   63   |   47    |     FC         EBM     |  = 1/3     | runtime:  0.03

   64   |   47    |     FC         EBM     |  = 1/3     | runtime:  0.03

   65   |   47    |     FC         EBM     |  = 1/3     | runtime:  0.03

   66   |   47    |     FC         EBM     |  = 1/3     | runtime:  0.03

   67   |   47    |     FC         EBM     |  = 1/3     | runtime:  0.03

   68   |   47    |     FC         EBM     |  = 1/3     | runtime:  0.03

   69   |   47    |     FC         EBM     |  = 1/3     | runtime:  0.03

   70   |   47    |     FC         EBM     |  = 1/3     | runtime:  0.03

   71   |   47    |     FC     |  = 71/188     | runtime:  0.05

   72   |   47    |     FC     |  = 18/47     | runtime:  0.03

   73   |   47    |     FC     |  = 73/188     | runtime:  0.05

   74   |   47    |     FC     |  = 37/94     | runtime:  0.04

   75   |   47    |     FC     |  = 75/188     | runtime:  0.04

   76   |   47    |     FC         INT         MID     |  = 19/47     | runtime:  0.09

   77   |   47    |    GAP     |  = 287/705     | runtime:  0.39

   78   |   47    |    INT         MID     |  = 19/47     | runtime:  0.05

   79   |   47    |    INT        HALF        MID     |  = 77/188     | runtime:  0.14

   80   |   47    |    INT        HALF    |  = 75/188     | runtime:  0.06

   81   |   47    |    INT        HALF        MID     |  = 115/282     | runtime:  0.08

   82   |   47    |    INT         MID     |  = 77/188     | runtime:  0.06

   83   |   47    |    MID     |  = 191/470     | runtime:  0.22

   84   |   47    |     FC         INT         MID     |  = 19/47     | runtime:  0.12

   85   |   47    |     FC     |  = 56/141     | runtime:  0.06

   86   |   47    |     FC     |  = 55/141     | runtime:  0.44

   87   |   47    |     FC     |  = 18/47     | runtime:  0.05

   88   |   47    |     FC     |  = 53/141     | runtime:  0.08

   89   |   47    |     FC     |  = 52/141     | runtime:  0.09

   90   |   47    |     FC     |  = 17/47     | runtime:  0.05

   91   |   47    |     FC     |  = 50/141     | runtime:  0.10

   92   |   47    |     FC     |  = 49/141     | runtime:  0.13

   93   |   47    |     FC     |  = 16/47     | runtime:  0.05

   95   |   47    |     FC     |  = 19/47     | runtime:  0.06

   96   |   47    |     FC     |  = 96/235     | runtime:  0.12

   97   |   47    |     FC     |  = 97/235     | runtime:  0.15

   98   |   47    |     FC     |  = 98/235     | runtime:  0.10

   99   |   47    |     FC     |  = 99/235     | runtime:  0.08

   100   |   47    |     FC     |  = 20/47     | runtime:  0.06

   101   |   47    |    GAP     |  ≤ 828/1927  |   TIME OUT
MULTISET 3 TIME OUT:  length(B) = 272   sets sum to: 4141  sets of size: 5     | runtime:  120.68

   102   |   47    |    MID     |  = 203/470     | runtime:  0.74

   103   |   47    |    INT         MID     |  = 327/752     | runtime:  3.47

   104   |   47    |    INT        HALF        MID     |  = 121/282     | runtime:  0.19

   105   |   47    |    INT        HALF        MID     |  = 163/376     | runtime:  0.34

   106   |   47    |    INT         MID     |  = 224/517     | runtime:  1.01

   107   |   47    |    GAP     |  = 587/1363     | runtime:  99.69

   108   |   47    |     FC     |  = 20/47     | runtime:  0.18

   109   |   47    |     FC     |  = 79/188     | runtime:  0.33

   110   |   47    |     FC     |  = 39/94     | runtime:  0.12

   49   |   48    |    EBM     |  = 1/3     | runtime:  0.02

   53   |   48    |    GAP     |  = 49/144     | runtime:  0.11

   55   |   48    |    HBM         GAP     |  = 83/240     | runtime:  0.15

   59   |   48    |    HBM         GAP     |  = 103/288     | runtime:  0.07

   61   |   48    |    MID         GAP     |  = 11/32     | runtime:  0.05

   65   |   48    |     FC         EBM     |  = 1/3     | runtime:  0.03

   67   |   48    |     FC         EBM     |  = 1/3     | runtime:  0.02

   71   |   48    |     FC         EBM     |  = 1/3     | runtime:  0.02

   73   |   48    |     FC     |  = 73/192     | runtime:  0.04

   77   |   48    |     FC         INT         MID     |  = 77/192     | runtime:  2.70

   79   |   48    |    MID     |  = 29/72     | runtime:  0.07

   83   |   48    |    INT        HALF        MID     |  = 59/144     | runtime:  0.05

   85   |   48    |    GAP     |  = 313/768     | runtime:  0.86

   89   |   48    |     FC     |  = 55/144     | runtime:  0.08

   91   |   48    |     FC     |  = 53/144     | runtime:  0.09

   95   |   48    |     FC     |  = 49/144     | runtime:  0.18

   97   |   48    |     FC     |  = 97/240     | runtime:  0.15

   101   |   48    |     FC     |  = 101/240     | runtime:  0.08

   103   |   48    |     FC         INT         MID     |  = 103/240     | runtime:  1.25

   107   |   48    |    INT        HALF        MID     |  = 83/192     | runtime:  0.09

   109   |   48    |    GAP     |  = 69/160     | runtime:  0.92

   50   |   49    |    EBM         HBM     |  = 33/98     | runtime:  0.02

   51   |   49    |    EBM     |  = 33/98     | runtime:  0.02

   52   |   49    |    HBM         GAP     |  = 50/147     | runtime:  0.19

   53   |   49    |    EBM         MID         GAP     |  = 33/98     | runtime:  0.26

   54   |   49    |    GAP     |  = 67/196     | runtime:  0.16

   55   |   49    |    INT         EBM     |  = 1/3     | runtime:  0.24

   57   |   49    |    INT        HALF        EBM         MID         GAP     |  = 33/98     | runtime:  0.32

   58   |   49    |    INT        HALF        EBM     |  = 1/3     | runtime:  0.02

   59   |   49    |    INT        HALF        EBM         MID         GAP     |  = 69/196     | runtime:  0.06

   60   |   49    |    HBM         GAP     |  = 5/14     | runtime:  0.06

   61   |   49    |    INT         HBM         MID         GAP     |  = 50/147     | runtime:  0.06

   62   |   49    |    MID         GAP     |  = 69/196     | runtime:  0.07

   64   |   49    |    GAP     |  = 152/441     | runtime:  0.57

   65   |   49    |     FC         INT         EBM         MID         GAP     |  = 33/98     | runtime:  2.15

   66   |   49    |     FC         EBM     |  = 1/3     | runtime:  0.27

   67   |   49    |     FC         EBM     |  = 1/3     | runtime:  0.05

   68   |   49    |     FC         EBM     |  = 1/3     | runtime:  0.03

   69   |   49    |     FC         EBM     |  = 1/3     | runtime:  0.04

   71   |   49    |     FC         EBM     |  = 1/3     | runtime:  0.03

   72   |   49    |     FC         EBM     |  = 1/3     | runtime:  0.03

   73   |   49    |     FC         EBM     |  = 1/3     | runtime:  0.03

   74   |   49    |     FC     |  = 37/98     | runtime:  0.04

   75   |   49    |     FC     |  = 75/196     | runtime:  0.05

   76   |   49    |     FC     |  = 19/49     | runtime:  0.04

   78   |   49    |     FC     |  = 39/98     | runtime:  0.04

   79   |   49    |    GAP     |  = 296/735     | runtime:  0.74

   80   |   49    |    GAP     |  = 139/343     | runtime:  0.11

   81   |   49    |    INT         MID     |  = 20/49     | runtime:  0.05

   82   |   49    |    INT         MID     |  = 181/441     | runtime:  0.13

   83   |   49    |    INT        HALF        MID     |  = 79/196     | runtime:  0.06

   85   |   49    |    INT        HALF        MID     |  = 121/294     | runtime:  0.09

   86   |   49    |    INT         MID     |  = 20/49     | runtime:  0.05

   87   |   49    |    GAP     |  = 239/588     | runtime:  0.42

   88   |   49    |     FC         INT         MID     |  = 59/147     | runtime:  5.33

   89   |   49    |     FC     |  = 58/147     | runtime:  0.06

   90   |   49    |     FC     |  = 19/49     | runtime:  0.05

   92   |   49    |     FC     |  = 55/147     | runtime:  0.45

   93   |   49    |     FC     |  = 18/49     | runtime:  0.05

   94   |   49    |     FC     |  = 53/147     | runtime:  0.11

   95   |   49    |     FC     |  = 52/147     | runtime:  0.13

   96   |   49    |     FC     |  = 17/49     | runtime:  0.05

   97   |   49    |     FC     |  = 50/147     | runtime:  0.14

   99   |   49    |     FC     |  = 99/245     | runtime:  0.17

   100   |   49    |     FC     |  = 20/49     | runtime:  0.05

   101   |   49    |     FC     |  = 101/245     | runtime:  0.12

   102   |   49    |     FC     |  = 102/245     | runtime:  0.12

   103   |   49    |     FC     |  = 103/245     | runtime:  0.09

   104   |   49    |     FC     |  = 104/245     | runtime:  0.09

   106   |   49    |    GAP     |  = 127/294     | runtime:  0.39

   107   |   49    |    INT         MID     |  = 169/392     | runtime:  0.46

   108   |   49    |    INT        HALF        MID     |  = 127/294     | runtime:  0.19

   109   |   49    |    INT        HALF        MID     |  = 169/392     | runtime:  0.45

   110   |   49    |    INT         MID     |  = 64/147     | runtime:  0.08

   51   |   50    |     FC         INT         MID     |  = 17/50     | runtime:  0.02

   53   |   50    |    EBM     |  = 17/50     | runtime:  0.02

   57   |   50    |    HBM         GAP     |  = 17/50     | runtime:  0.06

   59   |   50    |    INT        HALF        EBM     |  = 1/3     | runtime:  0.02

   61   |   50    |    INT        HALF        EBM         MID         GAP     |  = 9/25     | runtime:  0.05

   63   |   50    |    GAP     |  = 71/200     | runtime:  0.09

   67   |   50    |     FC         EBM     |  = 1/3     | runtime:  0.03

   69   |   50    |     FC         EBM     |  = 1/3     | runtime:  0.03

   71   |   50    |     FC         EBM     |  = 1/3     | runtime:  0.03

   73   |   50    |     FC         EBM     |  = 1/3     | runtime:  0.03

   77   |   50    |     FC     |  = 77/200     | runtime:  0.05

   79   |   50    |     FC     |  = 79/200     | runtime:  0.04

   81   |   50    |    GAP     |  = 101/250     | runtime:  0.14

   83   |   50    |    INT         MID     |  = 101/250     | runtime:  0.09

   87   |   50    |    GAP     |  = 103/250     | runtime:  0.08

   89   |   50    |    GAP     |  = 71/175     | runtime:  0.15

   91   |   50    |     FC     |  = 59/150     | runtime:  0.41

   93   |   50    |     FC     |  = 19/50     | runtime:  0.05

   97   |   50    |     FC     |  = 53/150     | runtime:  0.13

   99   |   50    |     FC     |  = 17/50     | runtime:  0.05

   101   |   50    |     FC     |  = 101/250     | runtime:  0.31

   103   |   50    |     FC     |  = 103/250     | runtime:  0.13

   107   |   50    |     FC     |  = 107/250     | runtime:  0.35

   109   |   50    |    INT         MID     |  = 173/400     | runtime:  0.47

   52   |   51    |    EBM     |  = 1/3     | runtime:  0.02

   53   |   51    |    EBM         HBM     |  = 23/68     | runtime:  0.03

   55   |   51    |    GAP     |  = 23/68     | runtime:  0.13

   56   |   51    |    HBM         GAP     |  = 52/153     | runtime:  0.07

   58   |   51    |    HBM     |  = 53/153     | runtime:  0.06

   59   |   51    |    GAP     |  = 139/408     | runtime:  0.13

   61   |   51    |    INT        HALF        EBM     |  = 1/3     | runtime:  0.02

   62   |   51    |    INT        HALF        EBM         MID         GAP     |  = 73/204     | runtime:  0.31

   64   |   51    |    INT         HBM         MID         GAP     |  = 6/17     | runtime:  0.06

   65   |   51    |    MID         GAP     |  = 107/306     | runtime:  0.24

   67   |   51    |    GAP     |  = 209/612     | runtime:  0.41

   70   |   51    |     FC         EBM     |  = 1/3     | runtime:  0.03

   71   |   51    |     FC         EBM     |  = 1/3     | runtime:  0.03

   73   |   51    |     FC         EBM     |  = 1/3     | runtime:  0.03

   74   |   51    |     FC         EBM     |  = 1/3     | runtime:  0.03

   76   |   51    |     FC         EBM     |  = 1/3     | runtime:  0.04

   77   |   51    |     FC     |  = 77/204     | runtime:  0.05

   79   |   51    |     FC     |  = 79/204     | runtime:  0.05

   80   |   51    |     FC     |  = 20/51     | runtime:  0.05

   82   |   51    |     FC         INT         MID     |  = 41/102     | runtime:  0.66

   83   |   51    |    GAP     |  = 55/136     | runtime:  0.14

   86   |   51    |    INT        HALF        MID     |  = 83/204     | runtime:  0.07

   88   |   51    |    INT        HALF        MID     |  = 125/306     | runtime:  0.09

   89   |   51    |    INT         MID     |  = 167/408     | runtime:  0.14

   91   |   51    |    GAP     |  = 371/918     | runtime:  2.49

   92   |   51    |     FC     |  = 61/153     | runtime:  0.06

   94   |   51    |     FC     |  = 59/153     | runtime:  0.10

   95   |   51    |     FC     |  = 58/153     | runtime:  0.12

   97   |   51    |     FC     |  = 56/153     | runtime:  0.17

   98   |   51    |     FC     |  = 55/153     | runtime:  0.13

   100   |   51    |     FC     |  = 53/153     | runtime:  0.25

   101   |   51    |     FC     |  = 52/153     | runtime:  0.31

   103   |   51    |     FC     |  = 103/255     | runtime:  0.20

   104   |   51    |     FC     |  = 104/255     | runtime:  0.26

   106   |   51    |     FC     |  = 106/255     | runtime:  0.14

   107   |   51    |     FC     |  = 107/255     | runtime:  0.12

   109   |   51    |     FC     |  = 109/255     | runtime:  0.09

   110   |   51    |     FC         INT         MID     |  = 22/51     | runtime:  0.11

   53   |   52    |    EBM         HBM     |  = 35/104     | runtime:  0.02

   55   |   52    |    EBM     |  = 1/3     | runtime:  0.02

   57   |   52    |    EBM         HBM         MID     |  = 9/26     | runtime:  0.02

   59   |   52    |    HBM     |  = 9/26     | runtime:  0.06

   61   |   52    |    INT        HALF        EBM     |  = 1/3     | runtime:  0.02
